cell_id,source_cycle_id,elapsed_test_s,voltage_V,current_A,temperature_C,charge_capacity_Ah,discharge_capacity_Ah
95k_case,1,515703.089,2.9946,-5.4412,29.176,,
95k_case,1,515710.086,3.3739,10.5171,29.176,,
95k_case,1,515717.09,3.4841,12.1109,28.9623,,
95k_case,1,515724.083,3.5897,12.0652,28.8554,,
95k_case,1,515731.089,3.4955,4.5302,28.9623,,
95k_case,1,515738.078,3.376,3.4059,28.8554,,
95k_case,1,515745.092,3.4854,4.2561,28.8554,,
95k_case,1,515752.088,2.8763,-17.567,28.8554,,
95k_case,1,515759.087,2.9894,-8.1034,28.8554,,
95k_case,1,515766.088,3.2886,3.6673,28.8554,,
95k_case,1,515773.083,3.1914,-0.8578,28.9623,,
95k_case,1,515780.084,3.3373,5.0022,28.8554,,
95k_case,1,515787.086,3.5595,10.7252,28.8554,,
95k_case,1,515794.09,3.3092,0.8933,28.8554,,
95k_case,1,515801.089,2.8121,-17.1813,28.8554,,
95k_case,1,515808.085,2.7171,-17.4579,28.8554,,
95k_case,1,515815.086,2.4999,-22.2291,28.9623,,
95k_case,1,515822.087,3.1589,6.0275,29.0691,,
95k_case,1,515829.084,3.5001,16.735,29.0691,,
95k_case,1,515836.089,3.0998,-6.4639,29.176,,
95k_case,1,515843.082,3.1749,-1.0583,29.2829,,
95k_case,1,515850.09,3.6,12.4231,29.4966,,
95k_case,1,515857.084,3.0236,-5.332,29.6035,,
95k_case,1,515864.083,3.3571,11.3952,29.6035,,
95k_case,1,515871.089,3.4422,12.1363,29.7104,,
95k_case,1,515878.086,3.1933,-5.6645,29.7104,,
95k_case,1,515885.089,3.159,-1.812,30.031,,
95k_case,1,515892.09,3.4389,11.8749,30.031,,
95k_case,1,515899.084,3.2115,6.695,30.031,,
95k_case,1,515906.084,3.0872,-8.3698,30.031,,
95k_case,1,515913.088,3.1562,-2.7003,30.031,,
95k_case,1,515920.082,3.2294,-0.5025,30.1379,,
95k_case,1,515927.083,3.1955,-1.0557,30.031,,
95k_case,1,515934.084,3.1872,-1.0583,30.031,,
95k_case,1,515941.091,3.1815,-1.0557,29.9241,,
95k_case,1,515948.082,3.4755,14.7199,29.8172,,
95k_case,1,515955.083,3.5642,10.4004,29.7104,,
95k_case,1,515962.084,3.1727,-6.535,29.7104,,
95k_case,1,515969.088,3.2861,3.2434,29.4966,,
95k_case,1,515976.085,3.3262,3.0734,29.4966,,
95k_case,1,515983.09,3.0732,-8.012,29.3898,,
95k_case,1,515990.087,2.7399,-22.5539,29.2829,,
95k_case,1,515997.084,3.5504,17.3948,29.2829,,
95k_case,1,516004.09,3.1607,-1.6268,29.2829,,
95k_case,1,516011.086,2.4999,-25.9927,29.2829,,
95k_case,1,516018.09,3.3147,11.2785,29.4966,,
95k_case,1,516025.087,3.1737,0.6015,29.6035,,
95k_case,1,516032.086,2.6851,-17.7904,29.4966,,
95k_case,1,516039.088,2.5184,-17.265,29.6035,,
95k_case,1,516046.087,2.8247,-1.6445,29.9241,,
95k_case,1,516053.085,2.8359,-2.9642,29.9241,,
95k_case,1,516060.082,2.8441,-6.1594,30.031,,
95k_case,1,516067.086,2.9686,2.7866,30.031,,
95k_case,1,516074.092,2.9285,-4.5453,30.031,,
95k_case,1,516081.089,2.942,-2.2841,30.031,,
95k_case,1,516088.088,2.5813,-15.9682,30.1379,,
95k_case,1,516095.091,2.4999,-14.9987,30.031,,
95k_case,1,516102.084,2.5852,-15.5418,30.031,,
95k_case,1,516109.087,2.7944,-0.4365,30.1379,,
95k_case,1,516116.088,2.593,-9.0881,30.1379,,
95k_case,1,516123.089,2.4999,-6.8801,30.031,,
95k_case,1,516130.089,2.4999,-4.7382,30.3516,,
95k_case,1,516137.082,2.4999,-3.6748,30.3516,,
95k_case,1,516144.082,2.6191,0.5025,30.5653,,
95k_case,1,516151.084,2.5154,-2.4059,30.6722,,
95k_case,1,516158.085,2.5,-2.4972,30.5653,,
95k_case,1,516165.082,2.4999,-2.1623,30.5653,,
95k_case,1,516172.09,2.4999,-2.0582,30.5653,,
95k_case,1,516179.091,2.5738,0.7106,30.4585,,
95k_case,1,516186.092,2.4999,-1.6978,30.5653,,
95k_case,1,516193.089,2.4999,-1.5176,30.5653,,
95k_case,1,516200.09,2.9386,10.3775,30.4585,,
95k_case,1,516207.082,3.3517,18.5445,30.3516,,
95k_case,1,516214.084,3.016,-1.0659,30.2447,,
95k_case,1,516221.09,3.0946,7.8269,30.1379,,
95k_case,1,516228.085,2.9189,-8.4561,30.031,,
95k_case,1,516235.09,3.1287,6.3905,30.031,,
95k_case,1,516242.083,3.4495,10.6719,29.9241,,
95k_case,1,516249.084,3.6,10.8673,29.8172,,
95k_case,1,516256.091,3.5025,5.6545,29.8172,,
95k_case,1,516263.082,3.3571,0.3756,29.9241,,
95k_case,1,516269.123,3.2651,-1.0634,29.9241,,
95k_case,1,516276.131,3.348,2.4973,30.031,,
95k_case,1,516283.133,3.3549,2.4973,30.031,,
95k_case,1,516290.127,3.3601,2.4973,30.031,,
95k_case,1,516297.131,3.365,2.4973,30.031,,
95k_case,1,516304.128,3.3697,2.4973,29.9241,,
95k_case,1,516311.131,3.3744,2.4973,29.7104,,
95k_case,1,516318.128,3.379,2.4973,29.4966,,
95k_case,1,516325.131,3.3834,2.4973,29.4966,,
95k_case,1,516332.135,3.3876,2.4973,29.4966,,
95k_case,1,516339.13,3.3916,2.4973,29.4966,,
95k_case,1,516346.127,3.3957,2.4973,29.2829,,
95k_case,1,516353.126,3.3996,2.4998,29.2829,,
95k_case,1,516360.136,3.4036,2.4973,29.176,,
95k_case,1,516367.126,3.4073,2.4998,29.0691,,
95k_case,1,516374.135,3.411,2.4973,28.8554,,
95k_case,1,516381.131,3.4146,2.4973,28.7485,,
95k_case,1,516388.135,3.4181,2.4973,28.7485,,
95k_case,1,516395.135,3.4217,2.4973,28.6417,,
95k_case,1,516402.136,3.4252,2.4973,28.5348,,
95k_case,1,516409.129,3.4286,2.4973,28.5348,,
95k_case,1,516416.133,3.4318,2.4973,28.4279,,
95k_case,1,516423.133,3.435,2.4973,28.321,,
95k_case,1,516430.136,3.4384,2.4973,28.4279,,
95k_case,1,516437.127,3.4416,2.4973,28.2142,,
95k_case,1,519755.544,3.2495,0.0,24.153,,
95k_case,1,519762.549,3.2498,0.0,24.3668,,
95k_case,1,519769.542,3.2501,0.0,24.2599,,
95k_case,1,519776.547,3.2505,0.0,24.2599,,
95k_case,1,519783.547,3.2508,0.0,24.153,,
95k_case,1,519790.542,3.2511,0.0,24.3668,,
95k_case,1,519797.539,3.2515,0.0,24.2599,,
95k_case,1,519804.547,3.2516,0.0,24.3668,,
95k_case,1,519811.544,3.252,0.0,24.3668,,
95k_case,1,519818.822,3.2272,-1.0634,24.3668,,
95k_case,1,519825.821,3.2218,-1.0634,24.2599,,
95k_case,1,519832.819,3.2694,-0.4847,24.3668,,
95k_case,1,519839.835,3.4824,9.573,24.3668,,
95k_case,1,519846.816,3.0138,-14.415,24.2599,,
95k_case,1,519853.818,3.5573,15.9279,24.2599,,
95k_case,1,519860.816,3.3508,0.7461,24.3668,,
95k_case,1,519867.819,3.3625,2.5582,24.3668,,
95k_case,1,519874.818,3.5849,12.4484,24.3668,,
95k_case,1,519881.82,3.5824,10.0197,24.4736,,
95k_case,1,519888.817,3.4284,3.213,24.5805,,
95k_case,1,519895.814,3.3866,2.4364,24.5805,,
95k_case,1,519902.813,3.4169,5.2408,24.6874,,
95k_case,1,519909.813,3.4677,4.7738,24.6874,,
95k_case,1,519916.825,3.3338,-1.0634,24.9011,,
95k_case,1,519923.822,3.3134,-1.0608,24.9011,,
95k_case,1,519930.823,3.3004,-1.0634,24.9011,,
95k_case,1,519937.82,3.2911,-1.0634,25.008,,
95k_case,1,519944.817,3.2839,-1.0634,24.9011,,
95k_case,1,519951.817,3.2781,-1.0608,25.008,,
95k_case,1,519958.813,3.5009,10.5374,24.9011,,
95k_case,1,519965.82,3.4466,4.3271,24.9011,,
95k_case,1,519972.826,3.5266,7.1747,25.1149,,
95k_case,1,519979.822,3.5087,6.1671,25.008,,
95k_case,1,519986.82,3.6,11.7911,25.1149,,
95k_case,1,519993.823,3.1671,-11.3366,25.1149,,
95k_case,1,520000.823,3.5163,8.5198,25.2218,,
95k_case,1,520007.823,3.3461,-1.0608,25.2218,,
95k_case,1,520014.823,3.5841,13.0246,25.1149,,
95k_case,1,520021.813,3.4222,0.4035,25.2218,,
95k_case,1,520028.814,3.4163,2.01,25.3286,,
95k_case,1,520035.823,3.3814,2.7003,25.2218,,
95k_case,1,520042.816,3.4374,3.7155,25.2218,,
95k_case,1,520049.819,3.5541,8.469,25.2218,,
95k_case,1,520056.82,3.6,8.6771,25.3286,,
95k_case,1,520063.827,3.4783,0.7918,25.3286,,
95k_case,1,520070.814,3.4318,1.7994,25.3286,,
95k_case,1,520077.811,3.3562,-5.0199,25.3286,,
95k_case,1,520084.817,3.0906,-16.8184,25.3286,,
95k_case,1,520091.813,3.6,10.5526,25.4355,,
95k_case,1,520098.816,3.272,-4.7179,25.3286,,
95k_case,1,520105.816,3.1894,-7.0349,25.3286,,
95k_case,1,520112.817,3.1326,-9.8418,25.5424,,
95k_case,1,520119.818,3.4041,6.9793,25.5424,,
95k_case,1,520126.815,3.362,2.4288,25.5424,,
95k_case,1,520133.812,3.5222,9.1796,25.5424,,
95k_case,1,520140.824,3.5937,15.0346,25.6492,,
95k_case,1,520147.814,3.3549,-1.0608,25.5424,,
95k_case,1,520154.825,3.0464,-17.7599,25.5424,,
95k_case,1,520161.817,3.4419,11.9307,25.5424,,
95k_case,1,520168.831,3.2446,-3.6114,25.5424,,
95k_case,1,520175.813,3.3913,5.3068,25.5424,,
95k_case,1,520182.823,3.4239,8.601,25.5424,,
95k_case,1,520189.82,3.4318,6.8371,25.4355,,
95k_case,1,520196.82,3.3205,-0.165,25.5424,,
95k_case,1,520203.825,3.2958,-1.0608,25.5424,,
95k_case,1,520210.812,3.4424,8.1949,25.5424,,
95k_case,1,520217.82,3.3797,5.3347,25.6492,,
95k_case,1,520224.821,3.2854,-2.312,25.5424,,
95k_case,1,520231.815,3.5645,11.1465,25.5424,,
95k_case,1,520238.825,3.1963,-9.2429,25.5424,,
95k_case,1,520245.824,3.2515,1.8882,25.6492,,
95k_case,1,520252.813,3.5338,17.3695,25.6492,,
95k_case,1,520259.823,3.2953,-1.0608,25.7561,,
95k_case,1,520266.823,3.2842,-1.0608,25.7561,,
95k_case,1,520273.823,3.2788,-1.0608,25.7561,,
95k_case,1,520280.811,3.2749,-1.0608,25.7561,,
95k_case,1,520287.815,3.2719,-1.0608,25.863,,
95k_case,1,520294.812,3.2694,-1.0608,25.863,,
95k_case,1,520301.822,3.2673,-1.0608,25.9699,,
95k_case,1,520308.813,3.2655,-1.0608,25.863,,
95k_case,1,520315.815,3.2638,-1.0583,25.9699,,
95k_case,1,520322.816,3.2623,-1.0583,25.9699,,
95k_case,1,520329.82,3.4109,5.4895,25.863,,
95k_case,1,520336.831,3.355,2.4364,25.7561,,
95k_case,1,520343.82,3.3228,-0.972,25.7561,,
95k_case,1,520350.814,3.2329,-5.1671,25.7561,,
95k_case,1,520357.817,3.2145,-1.0608,25.6492,,
95k_case,1,520364.822,3.2724,0.302,25.6492,,
95k_case,1,520371.818,3.4802,14.1159,25.7561,,
95k_case,1,520378.826,3.4795,8.7279,25.6492,,
95k_case,1,520385.82,3.3191,-1.0608,25.6492,,
95k_case,1,520392.819,3.3024,-1.0583,25.7561,,
95k_case,1,520399.82,3.2925,-1.0608,25.7561,,
95k_case,1,520406.814,3.2852,-1.0608,25.7561,,
95k_case,1,520413.823,3.2798,-1.0608,25.7561,,
95k_case,1,520420.821,3.1685,-4.6874,25.7561,,
95k_case,1,520427.812,3.2871,4.5023,25.7561,,
95k_case,1,520434.823,3.3351,3.1546,25.7561,,
95k_case,1,520441.821,3.3986,10.441,25.7561,,
95k_case,1,520448.824,3.2803,-1.2106,25.863,,
95k_case,1,520455.824,3.4718,8.0807,25.863,,
95k_case,1,520462.817,3.4384,5.7382,25.863,,
95k_case,1,520469.828,3.6,11.0374,25.863,,
95k_case,1,520476.814,3.6,7.997,25.9699,,
95k_case,1,520483.822,3.3657,-2.2257,26.0767,,
95k_case,1,520490.822,3.5541,10.2861,25.9699,,
95k_case,1,520497.823,3.5809,6.6366,25.9699,,
95k_case,1,520504.824,3.5042,8.7685,25.9699,,
95k_case,1,520511.821,3.6,12.8088,26.0767,,
95k_case,1,520518.82,3.3687,-1.0557,26.0767,,
95k_case,1,520525.827,3.4207,3.5226,26.0767,,
95k_case,1,520532.824,3.3237,-3.6469,26.0767,,
95k_case,1,520539.816,3.419,0.3858,26.0767,,
95k_case,1,520546.814,3.5635,11.0018,26.0767,,
95k_case,1,520553.818,3.5679,5.5859,26.0767,,
95k_case,1,520560.818,3.6,6.0148,26.0767,,
95k_case,1,520567.823,3.4104,-1.0557,26.1836,,
95k_case,1,520574.815,3.6,5.7078,26.1836,,
95k_case,1,520581.826,3.6,4.9743,26.0767,,
95k_case,1,520588.816,3.3194,-3.4439,26.0767,,
95k_case,1,520595.824,3.4262,6.4539,26.1836,,
95k_case,1,520602.823,3.5507,6.228,26.1836,,
95k_case,1,520609.821,3.6,5.8524,26.2905,,
95k_case,1,520616.815,3.3893,-2.9515,26.3973,,
95k_case,1,520623.832,3.4674,8.4462,26.1836,,
95k_case,1,520630.827,3.6,5.9971,26.2905,,
95k_case,1,520637.824,3.4711,-1.0202,26.1836,,
95k_case,1,520644.825,3.2719,-8.8292,26.1836,,
95k_case,1,520651.817,3.5445,5.0073,26.2905,,
95k_case,1,520658.813,3.5408,2.4161,26.2905,,
95k_case,1,520665.814,3.6,3.5531,26.2905,,
95k_case,1,520672.82,3.5554,0.7081,26.3973,,
95k_case,1,520679.822,3.6,6.5478,26.5042,,
95k_case,1,520686.815,3.2469,-7.5958,26.3973,,
95k_case,1,520693.817,3.2508,-8.781,26.5042,,
95k_case,1,520700.813,3.4239,1.6902,26.3973,,
95k_case,1,520707.817,3.4237,4.8753,26.3973,,
95k_case,1,520714.821,3.2214,-5.9919,26.3973,,
95k_case,1,520721.82,3.4375,-1.0507,26.5042,,
95k_case,1,520728.816,3.2127,-7.842,26.3973,,
95k_case,1,520735.82,2.7478,-35.4107,26.5042,,
95k_case,1,520742.823,3.2132,-1.0507,26.3973,,
95k_case,1,520749.822,3.3021,4.2028,26.5042,,
95k_case,1,520756.82,3.158,-6.3396,26.5042,,
95k_case,1,520763.82,3.0411,-10.8671,26.5042,,
95k_case,1,520770.816,3.5632,19.3516,26.5042,,
95k_case,1,520777.815,3.0448,-15.2855,26.6111,,
95k_case,1,520784.819,3.3552,8.3776,26.6111,,
95k_case,1,520791.818,3.5639,15.9127,26.8248,,
95k_case,1,520798.817,3.3416,0.1218,26.9317,,
95k_case,1,520805.812,3.3061,-1.0507,26.9317,,
95k_case,1,520812.815,3.296,-1.0532,26.9317,,
95k_case,1,520819.814,3.2894,-1.0532,27.0386,,
95k_case,1,520826.826,3.2845,-1.0507,26.9317,,
95k_case,1,520833.818,3.2807,-1.0507,26.9317,,
95k_case,1,520840.828,3.2776,-1.0507,26.8248,,
95k_case,1,520847.818,3.2889,-1.6242,26.9317,,
95k_case,1,520854.82,3.1496,-9.9357,26.9317,,
95k_case,1,520861.819,3.4196,7.8472,26.718,,
95k_case,1,520868.816,3.6,15.6817,26.9317,,
95k_case,1,520875.82,3.5244,5.0352,26.9317,,
95k_case,1,520882.816,3.1547,-9.5246,26.9317,,
95k_case,1,520889.819,3.0222,-16.7904,26.9317,,
95k_case,1,520896.815,3.351,8.0223,26.9317,,
95k_case,1,520903.817,3.1278,-9.9052,26.9317,,
95k_case,1,520910.817,2.8858,-19.5262,26.9317,,
95k_case,1,520917.823,2.8669,-24.9369,26.9317,,
95k_case,1,520924.817,3.2285,4.6368,27.0386,,
95k_case,1,520931.814,3.2543,5.926,27.1454,,
95k_case,1,520938.824,3.4304,16.5421,27.3592,,
95k_case,1,520945.812,3.5515,19.6561,27.3592,,
95k_case,1,520952.818,3.2968,-2.3094,27.3592,,
95k_case,1,520959.813,3.112,-11.3163,27.4661,,
95k_case,1,520966.824,3.2241,-5.1315,27.5729,,
95k_case,1,520973.814,2.9597,-21.5159,27.6798,,
95k_case,1,520980.819,2.9904,-12.504,27.7867,,
95k_case,1,520987.819,3.1744,-0.9009,27.7867,,
95k_case,1,520994.819,3.3039,5.8397,27.8935,,
95k_case,1,521001.832,3.1918,-5.5579,27.7867,,
95k_case,1,521008.826,3.1577,-5.5579,27.8935,,
95k_case,1,521015.82,3.282,2.2664,28.0004,,
95k_case,1,521022.812,3.35,5.5555,28.0004,,
95k_case,1,521029.822,3.124,-8.182,27.8935,,
95k_case,1,521036.819,3.2159,-0.6801,27.8935,,
95k_case,1,521043.823,3.1843,-3.2485,27.8935,,
95k_case,1,521050.814,3.2047,-1.1192,27.8935,,
95k_case,1,521057.818,3.4153,10.2379,27.7867,,
95k_case,1,521064.814,3.4802,11.8495,27.6798,,
95k_case,1,521071.811,3.5239,12.4155,27.6798,,
95k_case,1,521078.832,3.3306,-2.3145,27.6798,,
95k_case,1,521085.821,3.4519,8.3396,27.5729,,
95k_case,1,521092.82,3.3593,0.203,27.6798,,
95k_case,1,521099.818,3.0585,-14.25,27.4661,,
95k_case,1,521106.812,3.1236,-7.6542,27.4661,,
95k_case,1,521113.813,3.2663,-0.9415,27.5729,,
95k_case,1,521120.822,3.3076,2.3222,27.4661,,
95k_case,1,521127.816,3.4062,7.6848,27.4661,,
95k_case,1,521134.815,3.3113,-2.3932,27.5729,,
95k_case,1,521141.812,2.9715,-26.6069,27.4661,,
95k_case,1,521148.828,3.069,-11.1386,27.4661,,
95k_case,1,521155.825,3.1901,-0.7766,27.7867,,
95k_case,1,521162.815,2.9158,-15.7854,27.7867,,
95k_case,1,521169.82,3.3783,12.6972,27.7867,,
95k_case,1,521176.825,3.351,4.4769,28.0004,,
95k_case,1,521183.816,3.4935,15.6614,28.1073,,
95k_case,1,521190.817,3.5333,19.0115,28.1073,,
95k_case,1,521197.832,2.9706,-28.9797,28.1073,,
95k_case,1,521204.824,3.0901,-11.0549,28.1073,,
95k_case,1,521211.82,3.2344,-1.0557,28.2142,,
95k_case,1,521218.82,3.5458,18.0928,28.2142,,
95k_case,1,521225.814,3.2726,-3.4413,28.2142,,
95k_case,1,521232.814,3.184,-6.3193,28.2142,,
95k_case,1,521239.814,3.0978,-14.5292,28.2142,,
95k_case,1,521246.817,3.4814,18.9328,28.321,,
95k_case,1,521253.816,3.1904,-6.0401,28.321,,
95k_case,1,521260.814,3.2346,-2.5505,28.6417,,
95k_case,1,521267.822,3.2749,-1.0583,28.6417,,
95k_case,1,521274.818,3.2653,-1.0583,28.4279,,
95k_case,1,521281.82,3.2604,-1.0583,28.4279,,
95k_case,1,521288.823,3.257,-1.0557,28.321,,
95k_case,1,521295.821,3.475,12.9839,28.321,,
95k_case,1,521302.832,3.4073,4.053,28.321,,
95k_case,1,521309.818,3.2177,-6.7608,28.2142,,
95k_case,1,521316.824,3.3264,2.5075,28.321,,
95k_case,1,521323.814,3.4451,10.0197,28.2142,,
95k_case,1,521330.821,3.1435,-8.8038,28.0004,,
95k_case,1,521337.822,3.0939,-9.4408,28.0004,,
95k_case,1,521344.815,3.4519,10.5095,27.8935,,
95k_case,1,521351.833,3.0944,-12.2477,27.7867,,
95k_case,1,521358.825,2.8865,-17.6482,27.7867,,
95k_case,1,521365.814,3.3085,6.5224,27.7867,,
95k_case,1,521372.822,3.0963,-10.6108,28.0004,,
95k_case,1,521379.814,2.8453,-23.2721,28.1073,,
95k_case,1,521386.817,2.9244,-13.108,28.2142,,
95k_case,1,521393.823,3.0874,-2.9871,28.4279,,
95k_case,1,521400.819,3.2021,3.5556,28.4279,,
95k_case,1,521407.824,3.0098,-11.9431,28.5348,,
95k_case,1,521414.82,3.2925,8.5756,28.4279,,
95k_case,1,521421.825,3.0487,-11.1792,28.5348,,
95k_case,1,521428.814,3.1794,-1.8856,28.6417,,
95k_case,1,521435.817,2.9167,-16.9529,28.6417,,
95k_case,1,521442.82,3.102,-1.0634,28.5348,,
95k_case,1,521449.816,2.9514,-12.8568,28.6417,,
95k_case,1,521456.818,2.9816,-11.5269,28.7485,,
95k_case,1,521463.818,2.8622,-18.9146,28.6417,,
95k_case,1,521470.818,2.8144,-17.803,28.6417,,
95k_case,1,521477.82,2.7942,-15.7169,28.9623,,
95k_case,1,521484.824,2.915,-7.0425,28.9623,,
95k_case,1,521491.814,2.9131,-10.9102,29.176,,
95k_case,1,521498.815,2.9389,-9.4713,29.176,,
95k_case,1,521505.813,2.9809,-4.0453,29.3898,,
95k_case,1,521512.828,3.0236,-2.4592,29.3898,,
95k_case,1,521519.817,2.9062,-9.1007,29.2829,,
95k_case,1,521526.823,2.9715,-4.1291,29.3898,,
95k_case,1,521533.813,2.7935,-12.2781,29.3898,,
95k_case,1,521540.818,2.4999,-26.8505,29.176,,
95k_case,1,521547.823,3.1722,9.875,29.3898,,
95k_case,1,521554.812,3.3992,17.6943,29.3898,,
95k_case,1,521561.832,3.1572,-1.0659,29.4966,,
95k_case,1,521568.814,3.2643,8.2178,29.4966,,
95k_case,1,521575.814,3.0712,-8.2886,29.6035,,
95k_case,1,521582.821,3.3552,13.4129,29.4966,,
95k_case,1,521589.821,3.3797,9.6035,29.2829,,
95k_case,1,521596.822,3.5288,18.9074,29.2829,,
95k_case,1,521603.822,3.3802,6.4615,29.2829,,
95k_case,1,521610.828,3.2717,-1.0634,29.2829,,
95k_case,1,521616.891,3.3012,2.4973,29.2829,,
95k_case,1,521623.884,3.3039,2.4973,29.3898,,
95k_case,1,521630.892,3.3055,2.4973,29.3898,,
95k_case,1,521637.886,3.3071,2.4973,29.3898,,
95k_case,1,521644.884,3.309,2.4973,29.3898,,
95k_case,1,521651.883,3.3112,2.4973,29.176,,
95k_case,1,521658.894,3.3134,2.4973,29.176,,
95k_case,1,521665.891,3.3156,2.4973,28.9623,,
95k_case,1,521672.891,3.3179,2.4973,28.9623,,
95k_case,1,521679.888,3.3203,2.4973,28.8554,,
95k_case,1,521686.883,3.3227,2.4973,28.7485,,
95k_case,1,521693.889,3.325,2.4973,28.7485,,
95k_case,1,521700.887,3.3272,2.4973,28.7485,,
95k_case,1,521707.885,3.3296,2.4973,28.6417,,
95k_case,1,521714.884,3.3318,2.4973,28.6417,,
95k_case,1,521721.883,3.3341,2.4973,28.6417,,
95k_case,1,521728.889,3.3363,2.4973,28.5348,,
95k_case,1,521735.891,3.3385,2.4973,28.321,,
95k_case,1,521742.886,3.3407,2.4973,28.321,,
95k_case,1,521749.883,3.3429,2.4973,28.1073,,
95k_case,1,521756.893,3.3451,2.4998,27.8935,,
95k_case,1,521763.891,3.3473,2.4998,27.7867,,
95k_case,1,521770.892,3.3493,2.4973,27.7867,,
95k_case,1,521777.888,3.3515,2.4973,27.6798,,
95k_case,1,521784.893,3.3535,2.4973,27.6798,,
95k_case,1,521791.886,3.3556,2.4973,27.5729,,
95k_case,1,521798.884,3.3576,2.4973,27.5729,,
95k_case,1,521805.883,3.3596,2.4973,27.4661,,
95k_case,1,521812.883,3.3616,2.4973,27.4661,,
95k_case,1,521819.882,3.3636,2.4973,27.3592,,
95k_case,1,521826.891,3.3657,2.4973,27.4661,,
95k_case,1,521833.893,3.3677,2.4973,27.4661,,
95k_case,1,521840.901,3.3697,2.4973,27.3592,,
95k_case,1,521847.899,3.3716,2.4973,27.1454,,
95k_case,1,561468.744,3.2933,0.0,27.0386,,
95k_case,1,561538.744,3.2744,0.0,26.718,,
95k_case,1,561608.738,3.2694,0.0,26.0767,,
95k_case,1,561678.742,3.267,0.0,25.7561,,
95k_case,1,561748.735,3.2655,0.0,25.4355,,
95k_case,1,561818.741,3.2646,0.0,25.1149,,
95k_case,1,561888.739,3.264,0.0,24.9011,,
95k_case,1,561958.736,3.2635,0.0,24.7943,,
95k_case,1,562028.736,3.2631,0.0,24.6874,,
95k_case,1,570498.577,3.2274,-1.0608,24.2599,,
95k_case,1,570505.585,3.2214,-1.0634,24.153,,
95k_case,1,570512.577,3.3173,2.2105,24.2599,,
95k_case,1,570519.581,3.4704,9.1365,24.2599,,
95k_case,1,570526.576,2.9749,-18.2522,24.3668,,
95k_case,1,570533.578,3.5607,17.3009,24.3668,,
95k_case,1,570540.57,3.3594,0.7918,24.3668,,
95k_case,1,570547.578,3.3942,4.7129,24.3668,,
95k_case,1,570554.57,3.5693,11.8317,24.3668,,
95k_case,1,570561.57,3.6,11.1896,24.4736,,
95k_case,1,570568.578,3.4633,5.5047,24.4736,,
95k_case,1,570575.577,3.3302,-1.0634,24.6874,,
95k_case,1,570582.57,3.3139,-1.0634,24.6874,,
95k_case,1,570589.581,3.465,4.454,24.6874,,
95k_case,1,570596.578,3.3377,-1.0608,24.6874,,
95k_case,1,570603.572,3.3152,-1.0634,24.7943,,
95k_case,1,570610.575,3.3016,-1.0634,24.9011,,
95k_case,1,570617.571,3.292,-1.0634,25.008,,
95k_case,1,570624.571,3.2844,-1.0634,25.008,,
95k_case,1,570631.574,3.2785,-1.0634,25.008,,
95k_case,1,570638.572,3.4315,6.7965,25.008,,
95k_case,1,570645.581,3.5811,13.0398,25.008,,
95k_case,1,570652.576,3.5986,12.1997,25.008,,
95k_case,1,570659.57,3.4286,1.1395,25.1149,,
95k_case,1,570666.575,3.4831,5.8524,25.008,,
95k_case,1,570673.58,3.1003,-17.2726,25.1149,,
95k_case,1,570680.587,3.5224,9.6847,25.1149,,
95k_case,1,570687.58,3.3518,-1.0634,25.1149,,
95k_case,1,570694.581,3.5679,13.8443,25.2218,,
95k_case,1,570701.579,3.4839,3.4668,25.3286,,
95k_case,1,570708.568,3.4657,5.3981,25.3286,,
95k_case,1,570715.578,3.3076,-1.8983,25.2218,,
95k_case,1,570722.575,3.4304,3.4414,25.3286,,
95k_case,1,570729.584,3.6,12.286,25.3286,,
95k_case,1,570736.575,3.6,9.1923,25.3286,,
95k_case,1,570743.573,3.5968,7.0554,25.4355,,
95k_case,1,570750.569,3.4104,0.4771,25.4355,,
95k_case,1,570757.572,3.5042,2.6927,25.4355,,
95k_case,1,570764.569,3.2968,-4.3321,25.3286,,
95k_case,1,570771.569,3.6,11.9155,25.4355,,
95k_case,1,570778.57,3.2722,-4.86,25.5424,,
95k_case,1,570785.569,3.3333,2.8755,25.4355,,
95k_case,1,570792.57,3.1501,-9.2682,25.5424,,
95k_case,1,570799.58,3.3965,7.2711,25.6492,,
95k_case,1,570806.573,3.3102,-1.0608,25.6492,,
95k_case,1,570813.565,3.4799,7.2026,25.6492,,
95k_case,1,570820.57,3.3022,-3.119,25.7561,,
95k_case,1,570827.575,3.3613,-1.0583,25.7561,,
95k_case,1,570834.569,3.1855,-9.6794,25.6492,,
95k_case,1,570841.578,3.1452,-7.4562,25.6492,,
95k_case,1,570848.574,3.2493,-3.6038,25.863,,
95k_case,1,570855.571,3.3901,5.8042,25.863,,
95k_case,1,570862.583,3.1906,-6.7405,25.7561,,
95k_case,1,570869.577,3.4691,10.1542,25.7561,,
95k_case,1,570876.579,3.3242,0.0508,25.6492,,
95k_case,1,570883.579,3.2968,-1.0608,25.6492,,
95k_case,1,570890.572,3.4173,7.596,25.6492,,
95k_case,1,570897.569,3.341,3.4719,25.7561,,
95k_case,1,570904.572,3.3267,0.1929,25.6492,,
95k_case,1,570911.582,3.5505,11.3343,25.6492,,
95k_case,1,570918.568,3.2793,-4.6747,25.6492,,
95k_case,1,570925.575,3.1601,-3.4692,25.6492,,
95k_case,1,570932.575,3.4632,13.4788,25.6492,,
95k_case,1,570939.578,3.2987,-1.0405,25.7561,,
